lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,total_people,total_days,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,meal_FB,meal_HB,meal_SC,meal_Undefined,hotel_Resort Hotel,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,continent_America,continent_Asia,continent_Europa,continent_Oceania
126,2016,8,21,0,1,2,0.0,0,0,0,0,0,2,2,-1.0,367.0,0,0.0,0,0,2016-05-21,2.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2016,7,15,0,3,1,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,40.0,0,0,2016-03-18,1.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
72,2016,3,6,2,1,2,0.0,0,0,0,0,3,3,0,-1.0,-1.0,0,76.33,1,0,2016-02-09,2.0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
86,2016,10,29,2,2,2,1.0,0,0,0,0,0,0,0,157.0,-1.0,0,83.3,0,0,2016-11-02,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
31,2016,0,18,1,1,2,0.0,0,0,0,0,4,4,0,-1.0,-1.0,0,91.0,1,0,2016-04-20,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
182,2017,5,21,2,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,106.65,0,0,2017-02-24,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
36,2015,1,7,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-08-09,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8,2015,10,20,0,4,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,97.02,0,0,2015-10-24,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2016,1,27,1,1,2,0.0,0,0,0,0,0,0,0,306.0,-1.0,0,122.89,0,0,2016-08-29,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
21,2017,7,1,0,4,3,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,125.8,0,2,2017-03-05,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,2015,10,10,2,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-07,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
54,2016,2,31,1,1,2,1.0,0,0,0,0,3,3,1,-1.0,-1.0,0,122.5,0,0,2017-01-02,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2,2016,2,14,0,2,1,0.0,0,1,0,22,0,0,3,-1.0,40.0,0,65.0,0,1,2016-12-16,1.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
280,2016,11,19,1,2,2,0.0,0,0,0,0,0,0,0,6.0,-1.0,35,110.0,0,0,2016-01-18,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11,2016,3,1,1,3,1,0.0,0,0,0,0,0,3,0,94.0,-1.0,0,27.0,0,0,2016-01-25,1.0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27,2016,0,22,1,2,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,85.0,0,1,2016-04-25,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
19,2015,11,28,1,0,1,0.0,0,0,0,0,0,0,1,1.0,-1.0,0,170.0,0,0,2015-09-29,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
49,2016,10,15,2,1,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,158.4,0,1,2016-09-08,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
180,2017,5,6,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,89.1,0,0,2017-05-17,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,2015,9,16,1,2,2,0.0,0,0,0,0,0,0,0,5.0,-1.0,0,32.0,0,0,2015-11-19,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
91,2017,4,26,4,8,2,1.0,0,0,0,0,0,0,1,9.0,-1.0,0,105.4,0,1,2017-02-07,3.0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,2016,2,8,0,3,1,0.0,0,0,0,0,0,0,1,38.0,-1.0,0,0.0,0,0,2016-12-11,1.0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
333,2017,6,29,0,2,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,130.5,0,2,2017-01-16,2.0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
29,2016,2,2,0,2,2,0.0,0,0,0,0,0,3,0,250.0,-1.0,0,49.74,1,0,2016-12-04,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
412,2016,1,25,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
118,2016,6,6,1,2,1,0.0,0,0,0,0,0,3,0,191.0,-1.0,0,110.0,0,0,2016-06-09,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2016,0,29,1,2,1,0.0,0,0,0,0,0,2,0,-1.0,-1.0,0,97.67,0,0,2016-05-02,1.0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,2017,4,10,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,79.5,0,0,2017-01-11,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
121,2016,6,24,1,2,2,0.0,0,0,0,0,0,1,1,3.0,-1.0,0,90.0,0,0,2016-05-03,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,2016,3,5,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,67.5,0,0,2016-01-05,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
335,2015,11,17,0,1,2,0.0,0,0,1,0,0,0,0,5.0,-1.0,0,85.0,0,0,2015-05-14,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
125,2016,6,17,1,2,2,0.0,0,0,0,0,0,5,0,7.0,-1.0,0,97.71,0,2,2016-06-20,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40,2017,7,8,0,4,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,100.3,0,0,2017-02-22,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
71,2017,1,13,2,2,2,0.0,0,0,0,0,0,0,0,8.0,-1.0,0,140.0,0,1,2017-08-17,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
38,2017,4,14,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,67.0,0,75.0,0,0,2016-12-07,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2016,6,23,0,1,3,1.0,0,0,0,0,7,7,0,240.0,-1.0,0,168.0,1,0,2016-06-24,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
334,2015,11,16,0,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-02,2.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4,2016,6,7,0,0,1,0.0,0,0,0,0,0,1,0,-1.0,47.0,0,0.0,0,0,2016-06-07,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
156,2017,0,26,0,3,2,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,100.0,0,0,2016-11-21,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
139,2015,1,20,4,10,2,0.0,0,0,0,0,0,0,0,243.0,-1.0,0,55.68,0,2,2015-09-03,2.0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6,2016,4,20,0,1,2,0.0,0,0,0,0,0,3,0,240.0,-1.0,0,48.0,0,1,2016-01-21,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
13,2017,8,27,0,1,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,190.0,0,1,2017-05-21,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
189,2017,6,2,0,2,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,100.0,0,0,2016-11-25,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
199,2015,11,21,1,1,2,0.0,0,0,1,0,0,0,0,20.0,-1.0,0,48.0,0,0,2015-07-23,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
110,2015,5,25,2,1,2,0.0,0,0,0,0,0,0,0,17.0,-1.0,0,94.5,0,0,2015-07-22,2.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
330,2015,11,12,2,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-06,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,2016,6,17,0,2,2,0.0,0,0,0,0,4,4,0,42.0,-1.0,0,134.1,0,1,2016-06-07,2.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
13,2016,0,29,0,2,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,93.0,1,1,2016-05-01,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3,2017,3,20,1,0,1,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,43.0,0,1,2017-02-21,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
44,2015,9,5,2,3,2,0.0,0,0,0,0,3,3,0,28.0,-1.0,0,60.0,0,0,2015-11-10,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,2017,6,1,0,2,2,0.0,0,0,0,0,0,0,0,250.0,-1.0,0,92.0,1,1,2017-06-03,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
27,2017,0,2,2,2,1,0.0,0,1,0,3,0,2,0,-1.0,20.0,0,45.0,0,1,2017-04-06,1.0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,2017,3,25,0,1,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,98.0,0,0,2017-02-26,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
152,2016,2,24,1,1,2,0.0,0,0,0,0,0,0,1,250.0,-1.0,0,84.02,0,1,2016-12-26,2.0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,2016,11,2,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,99.0,0,1,2016-08-30,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
139,2017,6,22,0,3,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,126.0,0,1,2017-06-22,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
72,2017,6,10,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,140.0,0,0,2017-06-13,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18,2016,11,12,1,0,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,89.0,0,0,2016-09-13,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7,2016,9,3,0,1,1,0.0,0,0,0,0,0,3,0,94.0,-1.0,0,27.0,0,0,2016-11-04,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
28,2016,7,18,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,79.0,0,0,2016-03-18,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
39,2017,4,9,1,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,88.4,0,0,2016-12-01,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
21,2016,9,28,1,1,2,0.0,0,0,0,0,4,4,0,-1.0,-1.0,0,45.0,0,0,2016-11-30,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
11,2017,1,11,2,2,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,252.0,0,1,2017-08-07,2.0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
73,2016,10,12,1,4,2,1.0,0,0,0,0,0,0,0,9.0,-1.0,0,135.0,0,1,2016-10-07,3.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,2016,10,18,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,160.0,0,1,2016-10-22,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
98,2016,1,7,2,3,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,241.0,0,0,2016-05-04,2.0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
23,2016,0,8,0,1,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,89.0,0,0,2016-04-09,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35,2017,8,10,0,1,2,0.0,0,0,0,0,0,0,0,39.0,-1.0,0,130.0,0,0,2017-05-03,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,2017,8,21,2,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,137.5,0,1,2017-05-25,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
158,2016,8,24,0,2,1,0.0,0,0,0,0,0,0,0,37.0,-1.0,31,130.0,0,0,2016-01-18,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
30,2016,6,22,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.9,0,0,2016-05-24,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
316,2016,8,26,0,3,2,0.0,0,0,0,0,0,0,0,30.0,-1.0,0,110.0,0,0,2016-05-29,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
91,2016,11,30,1,2,1,0.0,0,0,0,0,0,3,0,3.0,-1.0,0,75.0,0,0,2016-10-03,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,2017,7,13,1,1,1,0.0,0,0,0,0,0,0,0,254.0,-1.0,0,178.0,0,0,2017-03-15,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,2015,9,4,0,2,1,0.0,0,0,1,0,0,0,0,-1.0,122.0,0,95.0,0,0,2015-10-28,1.0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,2015,10,22,2,5,2,0.0,0,0,0,0,3,3,0,243.0,-1.0,0,55.43,0,0,2015-10-29,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17,2015,9,30,1,3,1,0.0,0,0,1,0,0,0,0,-1.0,-1.0,0,36.0,0,0,2015-11-20,1.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4,2017,6,23,2,3,2,0.0,0,0,0,0,0,0,0,423.0,-1.0,0,141.04,0,0,2017-06-28,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
102,2016,10,2,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,108.0,0,1,2016-10-05,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
247,2016,10,28,1,2,2,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,110.0,0,0,2016-03-15,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
140,2016,1,9,0,5,2,0.0,0,0,0,0,3,0,0,85.0,-1.0,0,86.05,0,0,2016-08-14,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73,2017,0,3,1,3,2,0.0,0,0,0,0,0,0,0,20.0,-1.0,0,105.0,0,0,2017-01-20,2.0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
12,2017,1,1,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,109.0,0,1,2017-08-02,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
16,2017,8,18,0,3,3,0.0,0,0,0,0,6,6,0,7.0,-1.0,0,228.0,0,1,2017-05-21,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
155,2016,1,30,4,11,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,117.42,0,0,2016-08-30,1.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
25,2015,5,27,1,1,3,0.0,0,0,0,0,0,3,1,1.0,-1.0,0,84.0,0,0,2015-07-29,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
261,2016,10,22,2,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,93.78,0,1,2016-10-28,2.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40,2016,9,26,2,2,2,0.0,0,0,0,0,0,0,0,22.0,-1.0,0,68.0,0,0,2016-11-30,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2016,4,25,1,0,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,79.0,0,0,2016-01-26,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
121,2016,8,14,1,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,96.0,0,0,2016-02-09,2.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
188,2016,6,15,0,2,1,0.0,0,0,0,0,0,0,0,119.0,-1.0,39,130.0,0,0,2016-01-18,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
87,2017,0,15,2,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,95.0,0,0,2017-01-18,2.0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2017,8,13,0,1,2,0.0,0,1,0,0,4,4,0,-1.0,-1.0,0,110.0,0,0,2017-05-14,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
93,2017,0,6,0,3,2,0.0,0,0,0,0,0,0,0,170.0,-1.0,0,95.0,0,0,2017-01-03,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
153,2017,6,22,1,3,3,0.0,0,0,0,0,3,3,0,241.0,-1.0,0,123.97,0,2,2017-01-23,3.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
18,2017,8,30,0,3,3,0.0,0,0,0,0,0,0,0,159.0,-1.0,0,120.7,0,0,2017-05-19,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
312,2015,1,25,0,4,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-07-06,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
61,2017,5,23,2,1,2,0.0,0,0,0,0,0,3,0,14.0,-1.0,0,107.4,0,1,2017-07-26,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,2017,4,18,0,2,1,0.0,0,0,0,0,0,2,0,-1.0,178.0,0,35.0,0,0,2017-01-20,1.0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
41,2016,7,13,2,1,2,0.0,0,0,0,0,0,0,0,-1.0,193.0,0,85.67,0,0,2016-03-16,2.0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,2016,11,19,1,1,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,149.0,0,2,2016-09-21,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2016,7,2,0,2,1,0.0,0,0,0,0,0,3,0,-1.0,-1.0,0,40.0,0,0,2016-03-04,1.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
266,2017,8,3,0,3,2,0.0,0,0,0,0,0,0,0,58.0,-1.0,0,100.0,0,0,2017-03-09,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
78,2015,10,9,1,2,2,0.0,0,0,0,0,0,0,0,134.0,-1.0,0,92.0,0,0,2015-08-14,2.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
538,2016,2,29,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.8,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
277,2016,9,7,1,2,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,100.0,0,0,2016-04-04,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
364,2016,10,12,0,4,2,0.0,0,0,0,0,0,0,0,-1.0,223.0,0,46.0,0,0,2016-09-29,2.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
158,2016,8,24,0,2,1,0.0,0,0,0,0,0,0,0,37.0,-1.0,31,130.0,0,0,2016-01-18,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
247,2017,6,18,2,5,2,0.0,0,0,0,0,0,0,0,75.0,-1.0,0,80.76,0,0,2017-06-25,2.0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
159,2017,6,10,0,1,2,0.0,0,0,0,0,3,3,0,251.0,-1.0,0,80.0,0,1,2017-06-11,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
167,2016,10,22,2,5,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,49.57,0,0,2016-05-10,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,2015,1,1,2,1,2,0.0,0,0,0,0,0,0,0,17.0,-1.0,0,94.5,0,0,2015-07-30,2.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
78,2017,0,29,2,1,2,0.0,0,0,0,0,0,0,0,6.0,-1.0,0,90.0,0,0,2017-02-10,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2016,1,22,1,1,2,0.0,0,0,0,0,0,0,2,-1.0,-1.0,0,100.0,0,0,2016-08-24,2.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,2017,4,30,1,0,1,0.0,0,0,0,0,0,0,0,-1.0,410.0,0,80.0,0,0,2017-01-31,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,2016,11,1,2,5,2,1.0,0,0,0,0,4,4,0,3.0,-1.0,0,139.5,0,0,2016-07-22,3.0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
36,2017,1,8,0,2,2,2.0,0,0,0,0,5,5,0,9.0,-1.0,0,250.0,0,0,2017-07-05,4.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
150,2016,1,19,1,2,2,2.0,0,0,0,0,5,5,0,9.0,-1.0,0,231.6,0,0,2016-06-24,4.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
214,2016,10,11,2,7,2,0.0,0,0,0,0,4,4,7,-1.0,-1.0,0,81.0,0,1,2016-10-20,2.0,9,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,2015,11,19,2,2,2,0.0,0,0,0,0,0,3,0,9.0,-1.0,0,126.0,0,3,2015-09-23,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,2017,6,3,2,2,2,0.0,0,0,0,0,0,0,0,27.0,-1.0,0,99.0,0,0,2017-06-07,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
72,2016,8,1,2,1,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,140.4,0,1,2016-02-23,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
